Time,UAV_ID,Lyapunov,PosError_Lat,PosError_Lon,VelError_Lat,VelError_Lon,Control_Lat,Control_Lon
80.869,2,0.000006,-0.003342,-0.000014,0.000000,0.000000,0.003342,0.000014
81.120,2,0.000006,-0.003228,-0.000785,0.000000,0.000000,0.003228,0.000785
81.370,2,0.000006,-0.003206,-0.000957,0.000000,0.000000,0.003206,0.000957
81.620,2,0.000006,-0.003190,-0.001005,0.000000,0.000000,0.003190,0.001005
81.871,2,0.000006,-0.003118,-0.001133,0.000000,0.000000,0.003118,0.001133
82.121,2,0.000006,-0.003181,-0.001346,0.000000,0.000000,0.003181,0.001346
82.371,2,0.000006,-0.003021,-0.001635,0.000000,0.000000,0.003021,0.001635
82.621,2,0.000006,-0.003021,-0.001635,0.000000,0.000000,0.003021,0.001635
82.872,2,0.000006,-0.003021,-0.001635,0.000000,0.000000,0.003021,0.001635
83.122,2,0.000006,-0.003001,-0.001882,0.000000,0.000000,0.003001,0.001882
83.372,2,0.000006,-0.002965,-0.001932,0.000000,0.000000,0.002965,0.001932
83.623,2,0.000006,-0.002652,-0.002278,0.000000,0.000000,0.002652,0.002278
83.873,2,0.000006,-0.002652,-0.002278,0.000000,0.000000,0.002652,0.002278
84.123,2,0.000006,-0.002496,-0.002405,0.000000,0.000000,0.002496,0.002405
84.373,2,0.000006,-0.002512,-0.002393,0.000000,0.000000,0.002512,0.002393
84.623,2,0.000007,-0.002480,-0.002830,0.000000,0.000000,0.002480,0.002830
84.873,2,0.000007,-0.002251,-0.003075,0.000000,0.000000,0.002251,0.003075
85.123,2,0.000007,-0.002251,-0.003075,0.000000,0.000000,0.002251,0.003075
85.375,2,0.000008,-0.002059,-0.003284,0.000000,0.000000,0.002059,0.003284
85.625,2,0.000008,-0.001957,-0.003357,0.000000,0.000000,0.001957,0.003357
85.875,2,0.000008,-0.001815,-0.003494,0.000000,0.000000,0.001815,0.003494
86.126,2,0.000008,-0.001815,-0.003494,0.000000,0.000000,0.001815,0.003494
86.376,2,0.000008,-0.001613,-0.003571,0.000000,0.000000,0.001613,0.003571
86.626,2,0.000008,-0.001305,-0.003792,0.000000,0.000000,0.001305,0.003792
86.876,2,0.000008,-0.001305,-0.003792,0.000000,0.000000,0.001305,0.003792
87.127,2,0.000008,-0.001175,-0.003937,0.000000,0.000000,0.001175,0.003937
87.377,2,0.000008,-0.000884,-0.003996,0.000000,0.000000,0.000884,0.003996
87.627,2,0.000008,-0.000701,-0.004047,0.000000,0.000000,0.000701,0.004047
87.877,2,0.000008,-0.000750,-0.004049,0.000000,0.000000,0.000750,0.004049
88.127,2,0.000008,-0.000543,-0.004030,0.000000,0.000000,0.000543,0.004030
88.378,2,0.000009,-0.000389,-0.004140,0.000000,0.000000,0.000389,0.004140
88.628,2,0.000009,-0.000288,-0.004121,0.000000,0.000000,0.000288,0.004121
88.878,2,0.000009,-0.000070,-0.004197,0.000000,0.000000,0.000070,0.004197
89.128,2,0.000009,0.000037,-0.004217,0.000000,0.000000,-0.000037,0.004217
89.379,2,0.000009,0.000231,-0.004187,0.000000,0.000000,-0.000231,0.004187
89.629,2,0.000009,0.000304,-0.004195,0.000000,0.000000,-0.000304,0.004195
89.879,2,0.000009,0.000531,-0.004144,0.000000,0.000000,-0.000531,0.004144
90.130,2,0.000009,0.000531,-0.004144,0.000000,0.000000,-0.000531,0.004144
90.380,2,0.000009,0.000823,-0.004109,0.000000,0.000000,-0.000823,0.004109
90.630,2,0.000009,0.000935,-0.004037,0.000000,0.000000,-0.000935,0.004037
90.880,2,0.000009,0.001080,-0.004033,0.000000,0.000000,-0.001080,0.004033
91.130,2,0.000008,0.001304,-0.003888,0.000000,0.000000,-0.001304,0.003888
91.380,2,0.000008,0.001398,-0.003868,0.000000,0.000000,-0.001398,0.003868
91.631,2,0.000009,0.001504,-0.003847,0.000000,0.000000,-0.001504,0.003847
91.881,2,0.000008,0.001699,-0.003661,0.000000,0.000000,-0.001699,0.003661
92.131,2,0.000008,0.001807,-0.003582,0.000000,0.000000,-0.001807,0.003582
92.381,2,0.000008,0.001807,-0.003582,0.000000,0.000000,-0.001807,0.003582
92.631,2,0.000008,0.002058,-0.003428,0.000000,0.000000,-0.002058,0.003428
92.881,2,0.000008,0.002058,-0.003428,0.000000,0.000000,-0.002058,0.003428
93.132,2,0.000008,0.002289,-0.003174,0.000000,0.000000,-0.002289,0.003174
93.382,2,0.000008,0.002289,-0.003174,0.000000,0.000000,-0.002289,0.003174
93.632,2,0.000008,0.002315,-0.003129,0.000000,0.000000,-0.002315,0.003129
93.882,2,0.000008,0.002540,-0.002988,0.000000,0.000000,-0.002540,0.002988
94.132,2,0.000008,0.002566,-0.002956,0.000000,0.000000,-0.002566,0.002956
94.382,2,0.000007,0.002819,-0.002516,0.000000,0.000000,-0.002819,0.002516
94.632,2,0.000007,0.002891,-0.002386,0.000000,0.000000,-0.002891,0.002386
94.883,2,0.000007,0.002948,-0.002223,0.000000,0.000000,-0.002948,0.002223
95.133,2,0.000007,0.003067,-0.002044,0.000000,0.000000,-0.003067,0.002044
95.383,2,0.000007,0.003119,-0.001890,0.000000,0.000000,-0.003119,0.001890
95.633,2,0.000007,0.003199,-0.001704,0.000000,0.000000,-0.003199,0.001704
95.884,2,0.000007,0.003199,-0.001704,0.000000,0.000000,-0.003199,0.001704
96.134,2,0.000006,0.003235,-0.001469,0.000000,0.000000,-0.003235,0.001469
96.385,2,0.000006,0.003342,-0.001169,0.000000,0.000000,-0.003342,0.001169
96.635,2,0.000006,0.003405,-0.001102,0.000000,0.000000,-0.003405,0.001102
96.886,2,0.000006,0.003442,-0.000817,0.000000,0.000000,-0.003442,0.000817
97.136,2,0.000006,0.003467,-0.000781,0.000000,0.000000,-0.003467,0.000781
97.386,2,0.000006,0.003463,-0.000542,0.000000,0.000000,-0.003463,0.000542
97.636,2,0.000006,0.003480,-0.000137,0.000000,0.000000,-0.003480,0.000137
97.886,2,0.000006,0.003509,-0.000033,0.000000,0.000000,-0.003509,0.000033
98.137,2,0.000006,0.003535,0.000016,0.000000,0.000000,-0.003535,-0.000016
98.387,2,0.000006,0.003513,0.000214,0.000000,0.000000,-0.003513,-0.000214
98.637,2,0.000006,0.003489,0.000528,0.000000,0.000000,-0.003489,-0.000528
98.887,2,0.000006,0.003481,0.000684,0.000000,0.000000,-0.003481,-0.000684
99.137,2,0.000006,0.003448,0.000804,0.000000,0.000000,-0.003448,-0.000804
99.387,2,0.000006,0.003285,0.001137,0.000000,0.000000,-0.003285,-0.001137
99.637,2,0.000006,0.003373,0.001198,0.000000,0.000000,-0.003373,-0.001198
99.888,2,0.000007,0.003310,0.001447,0.000000,0.000000,-0.003310,-0.001447
100.138,2,0.000007,0.003319,0.001539,0.000000,0.000000,-0.003319,-0.001539
100.388,2,0.000007,0.003257,0.001688,0.000000,0.000000,-0.003257,-0.001688
100.638,2,0.000007,0.003160,0.001948,0.000000,0.000000,-0.003160,-0.001948
100.888,2,0.000007,0.003075,0.002140,0.000000,0.000000,-0.003075,-0.002140
101.138,2,0.000007,0.003075,0.002140,0.000000,0.000000,-0.003075,-0.002140
101.389,2,0.000007,0.002850,0.002515,0.000000,0.000000,-0.002850,-0.002515
101.640,2,0.000007,0.002881,0.002471,0.000000,0.000000,-0.002881,-0.002471
101.890,2,0.000007,0.002766,0.002623,0.000000,0.000000,-0.002766,-0.002623
102.140,2,0.000008,0.002686,0.002868,0.000000,0.000000,-0.002686,-0.002868
102.391,2,0.000008,0.002572,0.003001,0.000000,0.000000,-0.002572,-0.003001
